2022/09/17 13:30:33,192.168.56.101,21,tcp,vsftpd,2.34,VSFTPD v2.3.4 Backdoor Command Execution,This module exploits a malicious backdoor that was added to the VSFTPD download archive. This backdoor was introduced into the vsftpd-2.3.4.tar.gz archive between June 30th 2011 and July 1st 2011 according to the most recent information available. This backdoor was removed on July 3rd 2011.,shell,exploit/unix/ftp/vsftpd_234_backdoor,0,payload/cmd/unix/interact,[OSVDB]@73573@@[URL]@http://pastebin.com/AetT9sS5@@[URL]@http://scarybeastsecurity.blogspot.com/2011/07/alert-vsftpd-download-backdoored.html@@
2022/09/17 13:32:39,192.168.56.101,21,tcp,vsftpd,2.34,VSFTPD v2.3.4 Backdoor Command Execution,This module exploits a malicious backdoor that was added to the VSFTPD download archive. This backdoor was introduced into the vsftpd-2.3.4.tar.gz archive between June 30th 2011 and July 1st 2011 according to the most recent information available. This backdoor was removed on July 3rd 2011.,shell,exploit/unix/ftp/vsftpd_234_backdoor,0,payload/cmd/unix/interact,[OSVDB]@73573@@[URL]@http://pastebin.com/AetT9sS5@@[URL]@http://scarybeastsecurity.blogspot.com/2011/07/alert-vsftpd-download-backdoored.html@@
2022/09/17 13:33:04,192.168.56.101,21,tcp,vsftpd,2.34,VSFTPD v2.3.4 Backdoor Command Execution,This module exploits a malicious backdoor that was added to the VSFTPD download archive. This backdoor was introduced into the vsftpd-2.3.4.tar.gz archive between June 30th 2011 and July 1st 2011 according to the most recent information available. This backdoor was removed on July 3rd 2011.,shell,exploit/unix/ftp/vsftpd_234_backdoor,0,payload/cmd/unix/interact,[OSVDB]@73573@@[URL]@http://pastebin.com/AetT9sS5@@[URL]@http://scarybeastsecurity.blogspot.com/2011/07/alert-vsftpd-download-backdoored.html@@
2022/09/19 01:58:12,192.168.56.101,5432,tcp,postgresql,8.37,PostgreSQL for Linux Payload Execution,"On some default Linux installations of PostgreSQL, the postgres service account may write to the /tmp directory, and may source UDF Shared Libraries from there as well, allowing execution of arbitrary code. This module compiles a Linux shared object file, uploads it to the target host via the UPDATE pg_largeobject method of binary injection, and creates a UDF (user defined function) from that shared object. Because the payload is run as the shared object's constructor, it does not need to conform to specific Postgres API versions.",shell,exploit/linux/postgres/postgres_payload,1,payload/linux/x64/shell/bind_tcp,[URL]@http://www.leidecker.info/pgshell/Having_Fun_With_PostgreSQL.txt@@
2022/09/19 01:58:34,192.168.56.101,5900,tcp,vnc,3.3,VNC Keyboard Remote Code Execution,This module exploits VNC servers by sending virtual keyboard keys and executing a payload. On Windows systems a command prompt is opened and a PowerShell or CMDStager payload is typed and executed. On Unix/Linux systems a xterm terminal is opened and a payload is typed and executed.,meterpreter,exploit/multi/vnc/vnc_keyboard_exec,1,payload/windows/meterpreter/bind_nonx_tcp,[URL]@http://www.jedi.be/blog/2010/08/29/sending-keystrokes-to-your-virtual-machines-using-X-vnc-rdp-or-native/@@
2022/09/19 01:59:34,192.168.56.101,6697,tcp,irc,0.0,w3tw0rk / Pitbul IRC Bot  Remote Code Execution,This module allows remote command execution on the w3tw0rk / Pitbul IRC Bot.,shell,exploit/multi/misc/w3tw0rk_exec,0,payload/cmd/unix/bind_zsh,[OSVDB]@120384@@[EDB]@36652@@
2022/09/19 02:01:39,192.168.56.101,5900,tcp,vnc,3.3,VNC Keyboard Remote Code Execution,This module exploits VNC servers by sending virtual keyboard keys and executing a payload. On Windows systems a command prompt is opened and a PowerShell or CMDStager payload is typed and executed. On Unix/Linux systems a xterm terminal is opened and a payload is typed and executed.,shell,exploit/multi/vnc/vnc_keyboard_exec,2,payload/cmd/unix/bind_zsh,[URL]@http://www.jedi.be/blog/2010/08/29/sending-keystrokes-to-your-virtual-machines-using-X-vnc-rdp-or-native/@@
2022/09/19 02:13:32,192.168.56.101,32953,tcp,rpc,0.0,ToolTalk rpc.ttdbserverd _tt_internal_realpath Buffer Overflow (AIX),This module exploits a buffer overflow vulnerability in _tt_internal_realpath function of the ToolTalk database server (rpc.ttdbserverd).,shell,exploit/aix/rpc_ttdbserverd_realpath,0,payload/aix/ppc/shell_bind_tcp,[CVE]@2009-2727@@[OSVDB]@55151@@
2022/09/19 02:20:00,192.168.56.101,25,tcp,postfix,0.0,GLD (Greylisting Daemon) Postfix Buffer Overflow,This module exploits a stack buffer overflow in the Salim Gasmi GLD <= 1.4 greylisting daemon for Postfix. By sending an overly long string the stack can be overwritten.,shell,exploit/linux/misc/gld_postfix,0,payload/generic/shell_bind_tcp,[CVE]@2005-1099@@[OSVDB]@15492@@[BID]@13129@@[EDB]@934@@
2022/09/19 02:21:54,192.168.56.101,3306,tcp,mysql,5.051,MySQL yaSSL CertDecoder::GetName Buffer Overflow,"This module exploits a stack buffer overflow in the yaSSL (1.9.8 and earlier) implementation bundled with MySQL. By sending a specially crafted client certificate, an attacker can execute arbitrary code. This vulnerability is present within the CertDecoder::GetName function inside ""taocrypt/src/asn.cpp"". However, the stack buffer that is written to exists within a parent function's stack frame. NOTE: This vulnerability requires a non-default configuration. First, the attacker must be able to pass the host-based authentication. Next, the server must be configured to listen on an accessible network interface. Lastly, the server must have been manually configured to use SSL. The binary from version 5.5.0-m2 was built with /GS and /SafeSEH. During testing on Windows XP SP3, these protections successfully prevented exploitation. Testing was also done with mysql on Ubuntu 9.04. Although the vulnerable code is present, both version 5.5.0-m2 built from source and version 5.0.75 from a binary package were not exploitable due to the use of the compiler's FORTIFY feature. Although suse11 was mentioned in the original blog post, the binary package they provide does not contain yaSSL or support SSL.",shell,exploit/linux/mysql/mysql_yassl_getname,0,payload/linux/x86/shell/bind_ipv6_tcp,[CVE]@2009-4484@@[BID]@37640@@[BID]@37943@@[BID]@37974@@[OSVDB]@61956@@[URL]@http://secunia.com/advisories/38344/@@
