2022/09/17 13:28:58,192.168.56.101,21,tcp,vsftpd,2.34,VSFTPD v2.3.4 Backdoor Command Execution,This module exploits a malicious backdoor that was added to the VSFTPD download archive. This backdoor was introduced into the vsftpd-2.3.4.tar.gz archive between June 30th 2011 and July 1st 2011 according to the most recent information available. This backdoor was removed on July 3rd 2011.,shell,exploit/unix/ftp/vsftpd_234_backdoor,0,payload/cmd/unix/interact,[OSVDB]@73573@@[URL]@http://pastebin.com/AetT9sS5@@[URL]@http://scarybeastsecurity.blogspot.com/2011/07/alert-vsftpd-download-backdoored.html@@
2022/09/17 13:31:27,192.168.56.101,21,tcp,vsftpd,2.34,VSFTPD v2.3.4 Backdoor Command Execution,This module exploits a malicious backdoor that was added to the VSFTPD download archive. This backdoor was introduced into the vsftpd-2.3.4.tar.gz archive between June 30th 2011 and July 1st 2011 according to the most recent information available. This backdoor was removed on July 3rd 2011.,shell,exploit/unix/ftp/vsftpd_234_backdoor,0,payload/cmd/unix/interact,[OSVDB]@73573@@[URL]@http://pastebin.com/AetT9sS5@@[URL]@http://scarybeastsecurity.blogspot.com/2011/07/alert-vsftpd-download-backdoored.html@@
2022/09/17 13:31:53,192.168.56.101,21,tcp,vsftpd,2.34,VSFTPD v2.3.4 Backdoor Command Execution,This module exploits a malicious backdoor that was added to the VSFTPD download archive. This backdoor was introduced into the vsftpd-2.3.4.tar.gz archive between June 30th 2011 and July 1st 2011 according to the most recent information available. This backdoor was removed on July 3rd 2011.,shell,exploit/unix/ftp/vsftpd_234_backdoor,0,payload/cmd/unix/interact,[OSVDB]@73573@@[URL]@http://pastebin.com/AetT9sS5@@[URL]@http://scarybeastsecurity.blogspot.com/2011/07/alert-vsftpd-download-backdoored.html@@
2022/09/19 02:00:51,192.168.56.101,111,tcp,rpc,0.0,Snort 2 DCE/RPC Preprocessor Buffer Overflow,"This module allows remote attackers to execute arbitrary code by exploiting the Snort service via crafted SMB traffic. The vulnerability is due to a boundary error within the DCE/RPC preprocessor when reassembling SMB Write AndX requests, which may result a stack-based buffer overflow with a specially crafted packet sent on a network that is monitored by Snort. Vulnerable versions include Snort 2.6.1, 2.7 Beta 1 and SourceFire IDS 4.1, 4.5 and 4.6. Any host on the Snort network may be used as the remote host. The remote host does not need to be running the SMB service for the exploit to be successful.",meterpreter,exploit/multi/ids/snort_dce_rpc,1,payload/linux/x86/metsvc_bind_tcp,[OSVDB]@32094@@[CVE]@2006-5276@@[URL]@http://web.archive.org/web/20070221235015/http://www.snort.org/docs/advisory-2007-02-19.html@@[URL]@http://sf-freedom.blogspot.com/2007/02/snort-261-dcerpc-preprocessor-remote.html@@[URL]@http://downloads.securityfocus.com/vulnerabilities/exploits/22616-linux.py@@
2022/09/19 02:01:17,192.168.56.101,32953,tcp,rpc,0.0,Snort 2 DCE/RPC Preprocessor Buffer Overflow,"This module allows remote attackers to execute arbitrary code by exploiting the Snort service via crafted SMB traffic. The vulnerability is due to a boundary error within the DCE/RPC preprocessor when reassembling SMB Write AndX requests, which may result a stack-based buffer overflow with a specially crafted packet sent on a network that is monitored by Snort. Vulnerable versions include Snort 2.6.1, 2.7 Beta 1 and SourceFire IDS 4.1, 4.5 and 4.6. Any host on the Snort network may be used as the remote host. The remote host does not need to be running the SMB service for the exploit to be successful.",meterpreter,exploit/multi/ids/snort_dce_rpc,1,payload/linux/x86/metsvc_bind_tcp,[OSVDB]@32094@@[CVE]@2006-5276@@[URL]@http://web.archive.org/web/20070221235015/http://www.snort.org/docs/advisory-2007-02-19.html@@[URL]@http://sf-freedom.blogspot.com/2007/02/snort-261-dcerpc-preprocessor-remote.html@@[URL]@http://downloads.securityfocus.com/vulnerabilities/exploits/22616-linux.py@@
2022/09/19 02:01:45,192.168.56.101,111,tcp,rpc,0.0,AIX Calendar Manager Service Daemon (rpc.cmsd) Opcode 21 Buffer Overflow,"This module exploits a buffer overflow vulnerability in opcode 21 handled by rpc.cmsd on AIX. By making a request with a long string passed to the first argument of the ""rtable_create"" RPC, a stack based buffer overflow occurs. This leads to arbitrary code execution. NOTE: Unsuccessful attempts may cause inetd/portmapper to enter a state where further attempts are not possible.",shell,exploit/aix/rpc_cmsd_opcode21,0,payload/aix/ppc/shell_bind_tcp,[CVE]@2009-3699@@[OSVDB]@58726@@[BID]@36615@@[URL]@http://labs.idefense.com/intelligence/vulnerabilities/display.php?id=825@@[URL]@http://aix.software.ibm.com/aix/efixes/security/cmsd_advisory.asc@@
2022/09/19 02:01:52,192.168.56.101,111,tcp,rpc,0.0,ToolTalk rpc.ttdbserverd _tt_internal_realpath Buffer Overflow (AIX),This module exploits a buffer overflow vulnerability in _tt_internal_realpath function of the ToolTalk database server (rpc.ttdbserverd).,shell,exploit/aix/rpc_ttdbserverd_realpath,2,payload/aix/ppc/shell_bind_tcp,[CVE]@2009-2727@@[OSVDB]@55151@@
2022/09/19 02:02:25,192.168.56.101,6667,tcp,irc,0.0,Legend Perl IRC Bot Remote Code Execution,"This module exploits a remote command execution on the Legend Perl IRC Bot. This bot has been used as a payload in the Shellshock spam last October 2014. This particular bot has functionalities like NMAP scanning, TCP, HTTP, SQL, and UDP flooding, the ability to remove system logs, and ability to gain root, and VNC scanning. Kevin Stevens, a Senior Threat Researcher at Damballa, has uploaded this script to VirusTotal with a md5 of 11a9f1589472efa719827079c3d13f76.",shell,exploit/multi/misc/legend_bot_exec,0,payload/cmd/unix/bind_zsh,[OSVDB]@121681@@[EDB]@36836@@[URL]@https://www.damballa.com/perlbotnado/@@[URL]@http://www.csoonline.com/article/2839054/vulnerabilities/report-criminals-use-shellshock-against-mail-servers-to-build-botnet.html@@
2022/09/19 02:08:53,192.168.56.101,5900,tcp,vnc,3.3,VNC Keyboard Remote Code Execution,This module exploits VNC servers by sending virtual keyboard keys and executing a payload. On Windows systems a command prompt is opened and a PowerShell or CMDStager payload is typed and executed. On Unix/Linux systems a xterm terminal is opened and a payload is typed and executed.,shell,exploit/multi/vnc/vnc_keyboard_exec,2,payload/cmd/unix/bind_lua,[URL]@http://www.jedi.be/blog/2010/08/29/sending-keystrokes-to-your-virtual-machines-using-X-vnc-rdp-or-native/@@
2022/09/19 02:09:42,192.168.56.101,23,tcp,telnet,0.0,Linux BSD-derived Telnet Service Encryption Key ID Buffer Overflow,"This module exploits a buffer overflow in the encryption option handler of the Linux BSD-derived telnet service (inetutils or krb5-telnet). Most Linux distributions use NetKit-derived telnet daemons, so this flaw only applies to a small subset of Linux systems running telnetd.",shell,exploit/linux/telnet/telnet_encrypt_keyid,0,payload/linux/x86/shell/bind_ipv6_tcp_uuid,[CVE]@2011-4862@@[OSVDB]@78020@@[BID]@51182@@[EDB]@18280@@
2022/09/19 02:10:12,192.168.56.101,6697,tcp,irc,0.0,UnrealIRCD 3.2.8.1 Backdoor Command Execution,This module exploits a malicious backdoor that was added to the Unreal IRCD 3.2.8.1 download archive. This backdoor was present in the Unreal3.2.8.1.tar.gz archive between November 2009 and June 12th 2010.,shell,exploit/unix/irc/unreal_ircd_3281_backdoor,0,payload/cmd/unix/bind_ruby,[CVE]@2010-2075@@[OSVDB]@65445@@[URL]@http://www.unrealircd.com/txt/unrealsecadvisory.20100612.txt@@
2022/09/19 02:11:28,192.168.56.101,6667,tcp,irc,0.0,PHP IRC Bot pbot eval() Remote Code Execution,"This module allows remote command execution on the PHP IRC bot pbot by abusing the usage of eval() in the implementation of the .php command. In order to work, the data to connect to the IRC server and channel where find pbot must be provided. The module has been successfully tested on the version of pbot analyzed by Jay Turla, and published on Infosec Institute, running over Ubuntu 10.04 and Windows XP SP3.",shell,exploit/multi/misc/pbot_exec,0,payload/cmd/unix/bind_zsh,[OSVDB]@84913@@[EDB]@20168@@[URL]@http://resources.infosecinstitute.com/pbot-analysis/@@
